Dēmētrĭus, i, m. |1|Dēmētrĭus|Dēmētrĭ||
dēmigro, as, are |17|dēmī̆gro|dēmī̆gr|dēmī̆grāv|dēmī̆grāt
dēmĭnŭo, is, ere, minui, minutum |19|dēmĭnŭo|dēmĭnŭ|dēmĭnu|dēmĭnūt
dēmĭnūtĭo, onis, f. |5|dēmĭnūtĭō̆|dēmĭnūtĭōn||
dēmīror, aris, atus sum |24|dēmīror|dēmīr||dēmīrāt
dēmissē, adv. |30|dēmīssē|||
dēmitto, is, ere, misi, missum |19|dēmītto|dēmītt|dēmīs|dēmīss
Dēmocrĭtus, i, m. |1|Dēmō̆crĭtus|Dēmō̆crĭt||
dēmōlĭor, iris, iri |28|dēmōlĭor|dēmōl||dēmōlīt
dēmonstrātĭo, ionis, f. |5|dēmōnstrātĭō̆|dēmōnstrātĭōn||
dēmonstro, as, are |17|dēmōnstro|dēmōnstr|dēmōnstrāv|dēmōnstrāt
dēmŏror, aris, ari, tr et intr |24|dēmŏror|dēmŏr||dēmŏrāt
dēmorsĭco, as, are |17|dēmōrsĭco|dēmōrsĭc|dēmōrsĭcāv|dēmōrsĭcāt
Dēmosthĕnes, is, m. |5|Dēmōsthĕnĕs|Dēmōsthĕn||
dēmŏvĕo, es, ere, moui, motum |18|dēmŏvĕo|dēmŏv|dēmōv|dēmōt
dēmo, is, ere, dempsi, demptum |19|dēmo|dēm|dēmps|dēmpt
dēmulcĕo, es, ere, mulsi, mulctum |18|dēmūlcĕo|dēmūlc|dēmūls|
dēmum, adv. |30|dēmŭm|||
dēnārius, ii |1|dēnārĭus|dēnāri||
dēnarro, as, are |17|dēnārro|dēnārr|dēnārrāv|dēnārrāt
dēnĕgo, as, are |17|dēnĕgo|dēnĕg|dēnĕgāv|dēnĕgāt
dēnĭquĕ, adv. |30|dēnĭquĕ|||
dēni, ae, a, pl. |30|dēni|||
dēnōbo, cf. denubo|19|dēnōbo|dēnōb|dēnūps|dēnūpt
dēnōmĭno, as, are |17|dēnōmĭno|dēnōmĭn|dēnōmĭnāv|dēnōmĭnāt
dēnŏto, as, are |17|dēnŏto|dēnŏt|dēnŏtāv|dēnŏtāt
denseo, es, ere, - ,etum |18|dēnsĕo|dēns||dēnsēt
densus, a, um |11|dēnsus|dēns|dēnsĭōr|dēnsīssĭm
dens, dentis, m. |6|dēns|dēnt||
dentātus, a, um |11|dēntātus|dēntāt|dēntātĭōr|dēntātīssĭm
dentĭo, is, ire |21|dēntĭo|dēnt||
dēnūbo, is, ere, nupsi, nuptum |19|dēnūbo|dēnūb|dēnūps|dēnūpt
dēnūdo, as, are |17|dēnūdo|dēnūd|dēnūdāv|dēnūdāt
dēnuntĭo, as, are |17|dēnūntĭo|dēnūntĭ|dēnūntĭāv|dēnūntĭāt
dēnŭō, inv. |30|dēnŭō|||
dēnus, cf. deni|11|dēnus|dēn|dēnĭōr|dēnīssĭm
dĕopto, as, are |17|dĕōpto|dĕōpt|dĕōptāv|dĕōptāt
dĕorsum, adv. |30|dĕōrsŭm|||
dĕoscŭlor, aris, ari |24|dĕōscŭlor|dĕōscŭl||dĕōscŭlāt
dēpasco, (or) is, ere, paui, pastum |19|dēpāsco|dēpāsc||
dēpello, is, ere, puli, pulsum |19|dēpēllo|dēpēll|dēpŭl|dēpūls
dēpendĕo, es, ere |18|dēpēndĕo|dēpēnd||
dēperdo, is, ere, didi, ditum |19|dēpērdo|dēpērd|dēpērdĭd|dēpērdĭt
dēpĕrĕo, is, ire |23|dēpĕrĕo|dēpĕr||
dēplōro, as, are |17|dēplōro|dēplōr|dēplōrāv|dēplōrāt
dēpōno, is, ere, posui, positum |19|dēpōno|dēpōn|dēpŏsŭ|dēpŏsĭt
dēpŏpŭlor, aris, atus sum |24|dēpŏpŭlor|dēpŏpŭl||dēpŏpŭlāt
dēporto, as, are |17|dēpōrto|dēpōrt|dēpōrtāv|dēpōrtāt
dēposco, is, ere, depoposci, - |19|dēpōsco|dēpōsc|dēpŏpōsc|
dēpŏsĭtum, i, n. |4|dēpŏsĭtum|dēpŏsĭt||
dēprĕcātĭo, onis, f. |5|dēprĕcātĭō̆|dēprĕcātĭōn||
dēprĕcātor, oris, m. |5|dēprĕcātŏr|dēprĕcātōr||
dēprĕcor, aris, ari |24|dēprĕcor|dēprĕc||dēprĕcāt
dēprĕhendo, is, ere, di, sum |19|dēprĕhēndo|dēprĕhēnd|dēprĕhēnd|dēprĕhēns
dēprendo, is, ere, di, sum |19|dēprēndo|dēprēnd|dēprēnd|dēprēns
dēprĭmo, is, ere, pressi, pressum |19|dēprĭmo|dēprĭm|dēprēss|dēprēss
dēproelĭor, aris, ari |24|dēprōelĭor|dēprōelĭ||dēprōelĭāt
dēprōmo, is, ere, prompsi, promptum |19|dēprōmo|dēprōm|dēprōmps|dēprōmpt
dēpugno, as, are |17|dēpūgno|dēpūgn|dēpūgnāv|dēpūgnāt
dēpŭto, as, are |17|dēpŭto|dēpŭt|dēpŭtāv|dēpŭtāt
dērādo, is, ere, derasi, derasum |19|dērādo|dērād|dērās|dērās
dērĕlictus, a, um |11|dērĕlīctus|dērĕlīct|dērĕlīctĭōr|dērĕlīctīssĭm
dērĕlinquo, is, ere, liqui, lictum |19|dērĕlīnquo|dērĕlīnqu|dērĕlīqu|dērĕlīct
dērīdĕo, es, ere, risi, risum |18|dērīdĕo|dērīd|dērīs|dērīs
dērĭgesco, i, ere, rigui, - |19|dērĭgēsco|dērĭgēsc|dērĭgu|
dērĭgo, is, ere, derexi, derectum |19|dērĭgo|dērĭg|dērēx|dērēct
dērĭpĭo, is, ere, ripui, reptum |20|dērĭpĭo|dērĭp|dērĭpu|dērēpt
dērīsor, oris, m. |5|dērīsŏr|dērīsōr||
dērīvo, as, are |17|dērīvo|dērīv|dērīvāv|dērīvāt
dērŭo, is, ere |19|dērŭo|dērŭ||
dēruptus, a, um |11|dērūptus|dērūpt|dērūptĭōr|dērūptīssĭm
dēscendo, is, ere, di, sum |19|dēscēndo|dēscēnd|dēscēnd|dēscēns
dēscisco, is, ere, sciui (ii), scitum |19|dēscīsco|dēscīsc|dēscīv|dēscīt
dēscrībo, is, ere, scripsi, scriptum |19|dēscrībo|dēscrīb|dēscrīps|dēscrīpt
dēsĕco, as, are, cui, ctum |17|dēsĕco|dēsĕc|dēsĕcu|dēsēct
dēsĕro, is, ere, ui, desertum |19|dēsĕro|dēsĕr|dēsĕru|dēsērt
dēsertor, oris, m. |5|dēsērtŏr|dēsērtōr||
dēsīdĕrĭum, ii, n. |4|dēsīdĕrĭum|dēsīdĕrĭ||
dēsīdĕro, as, are |17|dēsīdĕro|dēsīdĕr|dēsīdĕrāv|dēsīdĕrāt
dēsīdĭa, ae, f. |0|dēsīdĭa|dēsīdĭ||
dēsīdo, is, ere, sedi, - |19|dēsīdo|dēsīd|dēsēd|
dēsignātĭo, ionis, f. |5|dēsīgnātĭō̆|dēsīgnātĭōn||
dēsigno, as, are |17|dēsīgno|dēsīgn|dēsīgnāv|dēsīgnāt
dēsĭlĭo, is, ere, silui, sultum |21|dēsĭlĭo|dēsĭl|dēsĭlu|dēsūlt
dēsĭno, is, ere, sii, situm |19|dēsĭno|dēsĭn|dēsĭ|
dēsĭpĭo, is, ere |20|dēsĭpĭo|dēsĭp||
dēsisto, is, ere, destiti, destitum |19|dēsīsto|dēsīst|dēstĭt|dēstĭt
dēsōlo, as, are |17|dēsōlo|dēsōl|dēsōlāv|dēsōlāt
dēspecto, o, as, are |17|dēspēcto|dēspēct|dēspēctāv|dēspēctāt
dēspectus, us, m. |9|dēspēctus|dēspēct||
dēspērātĭo, ionis, f. |5|dēspērātĭō̆|dēspērātĭōn||
dēspērātus, a, um |11|dēspērātus|dēspērāt|dēspērātĭōr|dēspērātīssĭm
dēspēro, as, are |17|dēspēro|dēspēr|dēspērāv|dēspērāt
dēspĭcĭo, is, ere, spexi, spectum |20|dēspĭcĭo|dēspĭc|dēspēx|dēspēct
dēspŏlĭo, as, are |17|dēspŏlĭo|dēspŏlĭ|dēspŏlĭāv|dēspŏlĭāt
dēspondĕo, es, ere, di, sum |18|dēspōndĕo|dēspōnd|dēspōnd|dēspōns
dēstĭnātĭo, onis, f. |5|dēstĭnātĭō̆|dēstĭnātĭōn||
dēstĭnātus, a, um |11|dēstĭnātus|dēstĭnāt|dēstĭnātĭōr|dēstĭnātīssĭm
dēstĭno, as, are |17|dēstĭno|dēstĭn|dēstĭnāv|dēstĭnāt
dēstĭtŭo, is, ere, destitui, destitutum |19|dēstĭtŭo|dēstĭtŭ|dēstĭtŭ|dēstĭtūt
dēstringo, is, ere, strinxi, strictum |19|dēstrīngo|dēstrīng|dēstrīnx|dēstrīct
dēstrūo, is, ere, struxi, structum |19|dēstrūo|dēstrū|dēstrūx|dēstrūct
dēsŭbĭtō, adv. |30|dēsŭbĭtō|||
dēsūdasco, is, ere |19|dēsūdāsco|dēsūdāsc||
dēsŭesco, is, ere, sueui, suetum |19|dēsŭēsco|dēsŭēsc|dēsŭēv|dēsŭēt
dēsŭētūdō, inis, f. |5|dēsŭētūdō|dēsŭētūdĭn||
dēsŭētus, a, um |11|dēsŭētus|dēsŭēt|dēsŭētĭōr|dēsŭētīssĭm
dēsultor, oris, m. |5|dēsūltŏr|dēsūltōr||
dēsŭm, es, esse, defui |22|dēsŭm|dē|dēfu|
dēsŭper, adv. |30|dēsŭpĕr|||
dētĕgo, is, ere, texi, tectum |19|dētĕgo|dētĕg|dētēx|dētēct
dētergĕo, es, ere, si, sum |18|dētērgĕo|dētērg|dētērs|dētērs
dētĕrĭor, ius |15|dētĕrĭŏr|dētĕrĭōr|dētĕrĭōrĭōr|dētĕrĭōrīssĭm
dētĕriŭs, cf. deterior|30|dētĕrĭŭs|||
dētĕro, is, ere, triui, tritum |19|dētĕro|dētĕr|dētrīv|dētrīt
dēterrĕo, is, ere, terrui, territum |18|dētērrĕo|dētērr|dētērrŭ|dētērrĭt
dēterrĭmus, a, um |11|dētērrĭmus|dētērrĭm|dētērrĭmĭōr|dētērrĭmīssĭm
dētestābĭlis, e |14|dētēstābĭlĭs|dētēstābĭl|dētēstābĭlĭōr|dētēstābīllĭm
dētestātĭo, ionis, f. |5|dētēstātĭō̆|dētēstātĭōn||
dētestor, aris, ari |24|dētēstor|dētēst||dētēstāt
dētexo, is, ere, texui, textum |19|dētēxo|dētēx|dētēxu|dētēxt
dētĭnĕo, es, ere, tinui, tentum |18|dētĭnĕo|dētĭn|dētĭnu|dētēnt
dētondĕo, es, ere, (to)tondi, tonsum |18|dētōndĕo|dētōnd||dētōns
dētorquĕo, es, ere, torsi, tortum |18|dētōrquĕo|dētōrqu|dētōrs|dētōrt
dētrăho, is, ere, traxi, tractum |19|dētrăho|dētrăh|dētrāx|dētrāct
dētrecto, as, are |17|dētrēcto|dētrēct|dētrēctāv|dētrēctāt
dētrīmentum, i, n. |4|dētrīmēntum|dētrīmēnt||
dētrūdo, is, ere, trusi, trusum |19|dētrūdo|dētrūd|dētrūs|dētrūs
dētruncātĭo, ionis, f. |5|dētrūncātĭō̆|dētrūncātĭōn||
dētrunco, as, are |17|dētrūnco|dētrūnc|dētrūncāv|dētrūncāt
dētŭmesco, is, ere, mui, - |19|dētŭmēsco|dētŭmēsc|dētŭmu|
dētundo, is, ere, - tunsum |19|dētūndo|dētūnd||dētūns
dēturbo, as, are |17|dētūrbo|dētūrb|dētūrbāv|dētūrbāt
dēturpo, as, are |17|dētūrpo|dētūrp|dētūrpāv|dētūrpāt
dēungo, is, ere |19|dēungo|dēung||
dĕunx, uncis, m. |6|dĕūnx|dĕūnc||
dĕūro, is, ere, ussi, ustum |19|dĕūro|dĕūr||
dĕus, i, m. |1|dĕus|dĕ||
dēvĕho, is, ere, uexi, uectum |19|dēvĕho|dēvĕh|dēvēx|dēvēct
dēvĕnĕror, aris, ari |24|dēvĕnĕror|dēvĕnĕr||dēvĕnĕrāt
dēvĕnĭo, is, ire, ueni, uentum |21|dēvĕnĭo|dēvĕn|dēvēn|dēvēnt
dēversĭtor, oris, m. |5|dēvērsĭtŏr|dēvērsĭtōr||
dēversor, oris, m. |5|dēvērsŏr|dēvērsōr||
dēverto, is, ere, uerti, uersum |19|dēvērto|dēvērt|dēvērt|dēvērs
dēvestĭo, is, ire |21|dēvēstĭo|dēvēst||
dēvexus, a, um |11|dēvēxus|dēvēx|dēvēxĭōr|dēvēxīssĭm
dēvincĭo, is, ire, uinxi, uinctum |21|dēvīncĭo|dēvīnc|dēvīnx|dēvīnct
dēvinco, is, ere, uici, uictum |19|dēvīnco|dēvīnc|dēvīc|dēvīct
dēvĭus, a, um |11|dēvĭus|dēvĭ|dēvĭĭōr|dēvĭīssĭm
dēvŏco, as, are |17|dēvŏco|dēvŏc|dēvŏcāv|dēvŏcāt
dēvŏlo, as, are |17|dēvŏlo|dēvŏl|dēvŏlāv|dēvŏlāt
dēvolvo, is, ere, ui, utum |19|dēvōlvo|dēvōlv|dēvōlv|dēvŏlūt
dēvŏro, as, are |17|dēvŏro|dēvŏr|dēvŏrāv|dēvŏrāt
dēvōtĭo, ionis, f. |5|dēvōtĭō̆|dēvōtĭōn||
dēvŏvĕo, es, ere, uoui, uotum |18|dēvŏvĕo|dēvŏv|dēvōv|dēvōt
dextĕra, ou dextera, ae, f. |0|dēxtĕra|dēxtĕr||
dexter, tra, trum |13|dēxter|dēxtr|dēxtrĭōr|dēxtērrĭm
dextra, ou dextera, ae, f. |0|dēxtra|dēxtr||
dē, prép. + abl. |30|dē|||
dĭădēma, atis, n. |7|dĭădēma|dĭădēmăt||
dĭaeta, ae, f. |0|dĭāeta|dĭāet||
dĭălectĭcus, i, m. |1|dĭălēctĭcus|dĭălēctĭc||
dĭālis, e |14|dĭālĭs|dĭāl|dĭālĭōr|dĭīllĭm
Dĭāna, ae, f. |0|Dĭāna|Dĭān||
dĭārĭum, i, n. |4|dĭārĭum|dĭārĭ||
dĭatrĭba, ae, f. |0|dĭā̆trĭba|dĭā̆trĭb||
Dīa, ae, f. |0|Dīa|Dī||
dĭcax, acis |15|dĭcāx|dĭcāc|dĭcācĭōr|dĭcācīssĭm
dĭcĭo, onis, f. |5|dĭcĭō̆|dĭcĭōn||
dĭco, as, are |17|dĭco|dĭc|dĭcāv|dĭcāt
dīco, is, ere, dixi, dictum |19|dīco|dīc|dīx|dīct
dictātor, oris, m. |5|dīctātŏr|dīctātōr||
dictātūra, ae, f. |0|dīctātūra|dīctātūr||
dictĭo, ionis, f. |5|dīctĭō̆|dīctĭōn||
dictĭto, as, are |17|dīctĭto|dīctĭt|dīctĭtāv|dīctĭtāt
dicto, as, are |17|dīcto|dīct|dīctāv|dīctāt
dictum, i, n. |4|dīctum|dīct||
dictū, supin en u de dicere |30|dīctū|||
dīdo, is, ere, dididi, diditum |19|dīdo|dīd|dīdĭd|dīdĭt
Dīdō, onis, f. |5|Dīdō|Dīdōn||
dīdūco, is, ere, duxi, ductum |19|dīdūco|dīdūc|dīdūx|dīdūct
dĭēcŭla, ae, f. |0|dĭēcŭla|dĭēcŭl||
Dĭespĭter, tris, m. |5|Dĭēspĭtĕr|Dĭēspī̆tr||
dĭes, ei, m. et f. |10|dĭes|dĭ||
diffāmo, as, are |17|dīffāmo|dīffām|dīffāmāv|dīffāmāt
diffĕrentĭa, ae, f. |0|dīffĕrēntĭa|dīffĕrēntĭ||
diffĕro, fers, ferre, distuli, dilatum |19|dīffĕro|dīffĕr|dīstŭl|dīlāt
diffĭcĭlis, e |14|dīffĭcĭlĭs|dīffĭcĭl|dīffĭcĭlĭōr|dīffĭcīllĭm
diffĭcĭliŭs, adv. |30|dīffĭcĭlĭŭs|||
diffĭcillĭmus, a, um |11|dīffĭcīllĭmus|dīffĭcīllĭm|dīffĭcīllĭmĭōr|dīffĭcīllĭmīssĭm
diffĭcultās, atis, f. |5|dīffĭcūltās|dīffĭcūltāt||
diffĭculter, adv. |30|dīffĭcūltĕr|||
diffīdo, is, ere, fisus sum |19|dīffīdo|dīffīd||dīffīs
diffindo, is, ere, fidi, fissum |19|dīffīndo|dīffīnd||
diffleo, es, ere |18|dīfflĕo|dīffl||
difflŭo, is, ere, fluxi, fluxum |19|dīfflŭo|dīfflŭ|dīfflūx|dīfflūx
diffŭgĭo, is, ere |20|dīffŭgĭo|dīffŭg|dīffūg|
diffundo, is, ere, fudi, fusum |19|dīffūndo|dīffūnd|dīffūd|dīffūs
diffŭtātus, cf. diffututus|11|dīffŭtātus|dīffŭtāt|dīffŭtātĭōr|dīffŭtātīssĭm
diffŭtūtus, a, um |11|dīffŭtūtus|dīffŭtūt|dīffŭtūtĭōr|dīffŭtūtīssĭm
dīgĕro, is, ere, gessi, gestum |19|dīgĕro|dīgĕr|dīgēss|dīgēst
dĭgĭtus, i, m. |1|dĭgĭtus|dĭgĭt||
dignātĭo, ionis, f. |5|dīgnātĭō̆|dīgnātĭōn||
dignĭtās, atis, f. |5|dīgnĭtās|dīgnĭtāt||
dignor, aris, ari |24|dīgnor|dīgn||dīgnāt
digno, as, are |17|dīgno|dīgn|dīgnāv|dīgnāt
dignus, a, um |11|dīgnus|dīgn|dīgnĭōr|dīgnīssĭm
dīgrĕdĭor, eris, i, gressus sum |27|dīgrĕdĭor|dīgrĕd||dīgrēss
dījūdĭco, as, are |17|dījūdĭco|dījūdĭc|dījūdĭcāv|dījūdĭcāt
dījungo, is, ere, iunxi, iunctum |19|dījūngo|dījūng|dījūnx|dījūnct
dīlābor, eris, i, lapsus sum |26|dīlābor|dīlāb||dīlāps
dīlăcĕro, as, are |17|dīlăcĕro|dīlăcĕr|dīlăcĕrāv|dīlăcĕrāt
dīlargĭor, iris, iri, itus sum |28|dīlārgĭor|dīlārg||dīlārgīt
dīlātĭo, ionis, f. |5|dīlātĭō̆|dīlātĭōn||
dīlectus, us, m. |9|dīlēctus|dīlēct||
dīlĭgens, entis |14|dīlĭgēns|dīlĭgēnt|dīlĭgēntĭōr|dīlĭgēntīssĭm
dīlĭgenter, adv. |30|dīlĭgēntĕr|||
dīlĭgentĭa, ae, f. |0|dīlĭgēntĭa|dīlĭgēntĭ||
dīlĭgentissĭmē, adv. |30|dīlĭgēntīssĭmē|||
dīlĭgentiŭs, adv. |30|dīlĭgēntĭŭs|||
dīlĭgo, is, ere, legi, lectum |19|dīlĭgo|dīlĭg|dīlēx|dīlēct
dīlōrīco, as, are |17|dīlōrīco|dīlōrīc|dīlōrīcāv|dīlōrīcāt
dīlūcesco, is, ere, luxi, - |19|dīlūcēsco|dīlūcēsc|dīlūx|
dīlŭo, is, ere, dilui, dilutum |19|dīlŭo|dīlŭ|dīlŭ|dīlūt
dīlŭvĭum, i, n. |4|dīlŭvĭum|dīlŭvĭ||
dīmētĭor, iris, iri, mensus sum |28|dīmētĭor|dīmēt||dīmēns
dīmĭcātĭo, ionis, f. |5|dīmĭcātĭō̆|dīmĭcātĭōn||
dīmĭco, as, are |17|dīmĭco|dīmĭc|dīmĭcāv|dīmĭcāt
dīmĭdĭo, as, are |17|dīmĭdĭo|dīmĭdĭ|dīmĭdĭāv|dīmĭdĭāt
dīmĭdĭus, a, um |11|dīmĭdĭus|dīmĭdĭ|dīmĭdĭĭōr|dīmĭdĭīssĭm
dīmĭnŭo, is, ere, minui, minutum |19|dīmĭnŭo|dīmĭnŭ|dīmĭnŭ|dīmĭnŭt
dīmitto, is, ere, misi, missum |19|dīmītto|dīmītt|dīmīs|dīmīss
dīmŏvĕo, es, ere, moui, motum |18|dīmŏvĕo|dīmŏv|dīmōv|dīmōt
dīnosco, is, ere, oui, otum |19|dīnōsco|dīnōsc||
Dĭŏgĕnes, is, m. |6|Dĭŏgĕnĕs|Dĭŏgĕn||
Dĭŏmēdes, is, m. |6|Dĭŏmēdĕs|Dĭŏmēd||
Dĭŏnȳsĭus, i, m. |1|Dĭŏnȳsĭus|Dĭŏnȳsĭ||
dĭōta, ae, f. |0|dĭōta|dĭōt||
dĭo, inv. |30|dĭō̆|||
dĭpondĭum, cf. dipundius|4|dĭpōndĭum|dĭpōndĭ||
dĭpondius, cf. dipundius|1|dĭpōndĭus|dĭpōndi||
dĭpundius, i, m. |1|dĭpūndĭus|dĭpūndi||
Dirca, cf. Dirce|0|Dīrca|Dīrc||
Dircē, es, f. |0|Dīrcē|Dīrc||
dĭremptĭo, ionis, f. |5|dĭrēmptĭō̆|dĭrēmptĭōn||
dīreptĭo, ionis, f. |5|dīrēptĭō̆|dīrēptĭōn||
dīreptor, oris, m. |5|dīrēptŏr|dīrēptōr||
dīrĭgo, is, ere, direxi, directum |19|dīrĭgo|dīrĭg|dīrēx|dīrēct
dĭrĭmo, is, ere, emi, emptum |19|dĭrĭmo|dĭrĭm|dĭrēm|dĭrēmpt
dīrĭpĭo, is, ere, ripui, reptum |20|dīrĭpĭo|dīrĭp|dīrĭpu|dīrēpt
dīrumpo, cf. disrumpo|19|dīrūmpo|dīrūmp|dīrūp|dīrūpt
dīrŭo, is, ere, rui, rutum |19|dīrŭo|dīrŭ|dīrŭ|dīrŭt
dīrus, a, um |11|dīrus|dīr|dīrĭōr|dīrīssĭm
discēdo, is, ere, cessi, cessum |19|dīscēdo|dīscēd|dīscēss|dīscēss
discens, entis, m. |6|dīscēns|dīscēnt||
disceptātĭo, ionis, f. |5|dīscēptātĭō̆|dīscēptātĭōn||
discepto, as, are |17|dīscēpto|dīscēpt|dīscēptāv|dīscēptāt
discerno, is, ere, creui, cretum |19|dīscērno|dīscērn|dīscrēv|dīscrēt
discerpo, is, ere, cerpsi, cerptum |19|dīscērpo|dīscērp|dīscērps|dīscērpt
discessĭo, ionis, f. |5|dīscēssĭō̆|dīscēssĭōn||
discessus, us, m. |9|dīscēssus|dīscēss||
discĭdĭum, i, n. |4|dīscĭdĭum|dīscĭdĭ||
dīscindo, is, ere, scidi, scissum |19|dīscīndo|dīscīnd|dīscĭd|dīscīss
discingo, is, ere, cinxi, cinctum |19|dīscīngo|dīscīng|dīscīnx|dīscīnct
disciplīna, ae, f. |0|dīscī̆plīna|dīscī̆plīn||
discĭpŭla, ae, f. |0|dīscĭpŭla|dīscĭpŭl||
discĭpŭlus, i, m. |1|dīscĭpŭlus|dīscĭpŭl||
discŏlor, oris |15|dīscŏlŏr|dīscŏlōr|dīscŏlōrĭōr|dīscŏlōrīssĭm
discordĭa, ae, f. |0|dīscōrdĭa|dīscōrdĭ||
discordo, as, are |17|dīscōrdo|dīscōrd|dīscōrdāv|dīscōrdāt
discors, ordis |14|dīscōrs|dīscōrd|dīscōrdĭōr|dīscōrdīssĭm
disco, is, ere, didici |19|dīsco|dīsc|dĭdĭc|
discrĕpo, as, are |17|dīscrĕpo|dīscrĕp|dīscrĕpāv|dīscrĕpāt
discrētim, adv. |30|dīscrētĭm|||
dīscrībo, is, ere, scripsi, scriptum |19|dīscrībo|dīscrīb|dīscrīps|dīscrīpt
discrīmĕn, inis, n. |7|dīscrīmĕn|dīscrīmĭn||
discrīmĭno, as, are |17|dīscrīmĭno|dīscrīmĭn|dīscrīmĭnāv|dīscrīmĭnāt
discumbo, is, ere, cubui, cubitum |19|dīscūmbo|dīscūmb|dīscŭbŭ|dīscŭbĭt
discurro, is, ere, cursi, cursum |19|dīscūrro|dīscūrr|dīscūrs|dīscūrs
discurso, as, are |17|dīscūrso|dīscūrs|dīscūrsāv|dīscūrsāt
discursus, us, m. |9|dīscūrsus|dīscūrs||
discus, i, m. |1|dīscus|dīsc||
discŭtĭo, is, ere, ussi, ussum |20|dīscŭtĭo|dīscŭt|dīscūss|dīscūss
dĭsertē, adv. |30|dĭsērtē|||
dĭsertus, a, um |11|dĭsērtus|dĭsērt|dĭsērtĭōr|dĭsērtīssĭm
dīsĭcĭo, is, ere, ieci, iectum |20|dīsĭcĭo|dīsĭc|dīsjēc|dīsjēct
disjungo, is, ere, iunxi, iunctum |19|dīsjūngo|dīsjūng|dīsjūnx|dīsjūnct
dispār, aris |15|dīspār|dīspăr|dīspărĭōr|dīspărīssĭm
dispendĭum, i, n. |4|dīspēndĭum|dīspēndĭ||
dispensātor, oris, m |5|dīspēnsātŏr|dīspēnsātōr||
dispenso, as, are |17|dīspēnso|dīspēns|dīspēnsāv|dīspēnsāt
dispĕrĕo, is, ire, ii, itum |23|dīspĕrĕo|dīspĕr|dīspĕri|dīspĕrĭt
dispergo, is, ere, spersi, spersum |19|dīspērgo|dīspērg|dīspērs|dīspērs
dispertĭo, is, ire, ii (-iui), itum |21|dīspērtĭo|dīspērt|dīspērtīv, dīspērtĭ|dīspērtīt
dispĭcĭo, is, ere, spexi, spectum |20|dīspĭcĭo|dīspĭc|dīspēx|dīspēct
displĭcĕo, es, ere, cui, citum |18|dīsplĭcĕo|dīsplĭc|dīsplĭcu|
dispōno, is, ere, posui, positum |19|dīspōno|dīspōn|dīspōsu|dīspōsĭt
dispŏsĭtĭo, ionis, f. |5|dīspŏsĭtĭō̆|dīspŏsĭtĭōn||
dispŭdet, (me) |18|dīspŭdet|dīspŭd||
dispŭtātĭo, ionis, f. |5|dīspŭtātĭō̆|dīspŭtātĭōn||
dispŭto, as, are |17|dīspŭto|dīspŭt|dīspŭtāv|dīspŭtāt
disquīsītĭo, ionis, f. |5|dīsquīsītĭō̆|dīsquīsītĭōn||
disrumpo, is, ere, psi, ptum |19|dīsrūmpo|dīsrūmp|dīsrūp|dīsrūpt
dissaepĭo, is, ire, psi, ptum |21|dīssāepĭo|dīssāep|dīssāeps|dīssāept
dissēmĭno, as, are |17|dīssēmĭno|dīssēmĭn|dīssēmĭnāv|dīssēmĭnāt
dissensĭo, ionis, f. |5|dīssēnsĭō̆|dīssēnsĭōn||
dissentĭo, is, ire, sensi, sensum |21|dīssēntĭo|dīssēnt|dīssēns|dīssēns
dissĕro, is, ere, serui, sertum |19|dīssĕro|dīssĕr|dīssĕru|dīssērt
dissĭco, is, ere |19|dīssĭco|dīssĭc||
dissĭdĕo, es, ere, sedi, sessum |18|dīssĭdĕo|dīssĭd|dīssēd|dīssēss
dissignātor, oris, m. |5|dīssīgnātŏr|dīssīgnātōr||
dissigno, as, are |17|dīssīgno|dīssīgn|dīssīgnāv|dīssīgnāt
dissĭmĭlis, e |14|dīssĭmĭlĭs|dīssĭmĭl|dīssĭmĭlĭōr|dīssĭmīllĭm
dissĭmĭlĭtūdō, tudinis, f. |5|dīssĭmĭlĭtūdō|dīssĭmĭlĭtūdĭn||
dissĭmŭlanter, inv. |30|dīssĭmŭlāntĕr|||
dissĭmŭlātĭo, inis, f. |5|dīssĭmŭlātĭō̆|dīssĭmŭlātĭōn||
dissĭmŭlātor, oris, m |5|dīssĭmŭlātŏr|dīssĭmŭlātōr||
dissĭmŭlo, as, are |17|dīssĭmŭlo|dīssĭmŭl|dīssĭmŭlāv|dīssĭmŭlāt
dissĭpo, as, are |17|dīssĭpo|dīssĭp|dīssĭpāv|dīssĭpāt
dissŏcĭo, as, are |17|dīssŏcĭo|dīssŏcĭ|dīssŏcĭāv|dīssŏcĭāt
dissŏlūtĭo, ionis, f. |5|dīssŏlūtĭō̆|dīssŏlūtĭōn||
dissolvo, is, ere, solui, solutum |19|dīssōlvo|dīssōlv|dīssōlv|dīssŏlūt
dissŏnus, a, um |11|dīssŏnus|dīssŏn|dīssŏnĭōr|dīssŏnīssĭm
dissuādĕo, es, ere, suasi, suasum |18|dīssŭādĕo|dīssŭād|dīssŭās|dīssŭās
dissuāsor, oris, m. |5|dīssŭāsŏr|dīssŭāsōr||
distentus, a, um |11|dīstēntus|dīstēnt|dīstēntĭōr|dīstēntīssĭm
distĭchon, i, n. |4|dīstĭchon|dīstĭch||
distĭchum, cf. distichon|4|dīstĭchum|dīstĭch||
distinguo, is, ere, stinxi, stinctum |19|dīstīngŭo|dīstīngu|dīstīnx|dīstīnct
